CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,PERIODO,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE,Coordinates,CLUSTER
DLDUR781M1,POZO LAS CUESTAS,CUENCAS CENTRALES DEL NORTE,DURANGO,PEÑON BLANCO,PEÑON BLANCO,5,-104.01215,24.78359,2020,-0.34826254570140464,0,-0.5388718050335526,0,-0.2189031322644496,3,1,0.43415962965275307,0,-0.5275261946218095,1,-0.17369579514622552,4,-0.35119025294344597,2,1.3043386979662088,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-104.01215 24.78359),0
DLDUR782,POZO MIGUEL NEGRETE,PACIFICO NORTE,DURANGO,NUEVO IDEAL,VALLE DE SANTIAGUILLO,5,-104.98288,25.00915,2020,-0.4339998931110959,0,-0.5388718050335526,0,-0.1567568556054765,3,1,-0.29127631780576446,2,-0.47059761064586475,1,-0.17369579514622552,4,0.8124915281673296,0,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,POINT (-104.98288 25.00915),0
DLDUR783,POZO NUEVO IDEAL I,PACIFICO NORTE,DURANGO,NUEVO IDEAL,VALLE DE SANTIAGUILLO,5,-105.05289,24.90358,2020,-0.7237516215224301,0,-0.7223068990098317,2,-0.2521828613251337,3,1,0.6878005922148399,0,-0.9143673865063356,3,-0.17369579514622552,4,-0.4377627563370251,2,2.1007047456215866,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-105.05289 24.90358),0
DLDUR785,LAS MARGARITAS - DURANGO,CUENCAS CENTRALES DEL NORTE,DURANGO,SANTIAGO PAPASQUIARO,VALLE DE SANTIAGUILLO,5,-105.19465,25.07573,2020,-0.5938629156828664,0,-0.7375264046235841,2,-0.2350365661351726,3,1,-0.3410616456289191,2,-0.6790563641220086,2,-0.17369579514622552,4,-0.4557414513392075,2,-0.25414109421958353,0,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-105.19465 25.07573),0
DLDUR788,POZO CANATLAN,PACIFICO NORTE,DURANGO,CANATLAN,VALLE DE CANATLAN,5,-104.77643,24.53437,2020,-1.0234947888444998,3,-0.6373980782173182,0,-0.24740794367729643,3,1,1.5086627351470836,0,-0.8317706055955331,3,-0.17369579514622552,4,-0.43703398391673864,2,0.8761849089041782,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-104.77643 24.53437),0
DLDUR789,POZO FRANCISCO I. MADERO,PACIFICO NORTE,DURANGO,PANUCO DE CORONADO,MADERO-VICTORIA,5,-104.32395,24.4068,2020,-0.6045294518173004,0,-0.7046843135623289,0,-0.16030187022281026,3,1,0.7209562735955048,0,-0.7009993908037081,2,-0.17369579514622552,4,-0.34299320513244164,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-104.32395 24.4068),0
DLDUR790,POZO GUADALUPE VICTORIA,PACIFICO NORTE,DURANGO,GUADALUPE VICTORIA,MADERO-VICTORIA,5,-104.12454,24.45596,2020,-0.6143858712832965,0,-0.6309898653273173,0,-0.23170859322910417,3,1,0.22367285863768793,0,-0.6104528083154437,1,-0.1693852950093244,1,-0.17421020518464794,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1879172662014062,0,-0.057960158019394595,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-104.12454 24.45596),0
DLDUR791,POZO CIENEGUILLA,PACIFICO NORTE,DURANGO,POANAS,VICENTE GUERRERO-POANAS,5,-104.04673,24.05253,2020,-0.3778318040993926,0,-0.5516882308135547,0,-0.2147069925133199,3,1,0.059707653059868325,3,-0.57728216283799,1,-0.17369579514622552,4,0.38626008792742433,1,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-104.04673 24.05253),0
DLDUR792,POZO VILLA UNION 3,PACIFICO NORTE,DURANGO,POANAS,VICENTE GUERRERO-POANAS,5,-104.05328,23.98723,2020,1.544169991769826,2,-0.32099256677351806,0,-0.15183724348346236,3,1,1.2418631115370453,0,-0.29533167627963386,1,-0.17369579514622552,4,-0.042901129689463934,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18686095624185534,0,-0.06950070075458048,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-104.05328 23.98723),0
DLDUR823,POZO VILLA UNION,CUENCAS CENTRALES DEL NORTE,DURANGO,HIDALGO,LA ZARCA-REVOLUCION,5,-104.70206,25.69755,2020,0.5729751257573716,0,-0.415513706901033,0,-0.17513305382594122,3,1,-0.20134153206071081,2,-0.18335649538272544,1,-0.17369579514622552,4,0.1449619036239894,1,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1884454211811816,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-104.70206 25.69755),0
DLDUR824,POZO LA ESPERANZA,CUENCAS CENTRALES DEL NORTE,DURANGO,HIDALGO,LA ZARCA-REVOLUCION,5,-104.82782,25.86359,2020,-0.18295373885846725,0,-0.04944454555972495,4,-0.056338890526716694,1,1,0.10850867159203458,3,-0.5408314827789981,1,-0.17369579514622552,4,-0.5112747934150244,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.16467844709128707,0,-0.05532180688086843,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-104.82782 25.86359),0
DLDUR829,POZO LAS DROGAS,CUENCAS CENTRALES DEL NORTE,DURANGO,EL ORO,MATALOTES-EL ORO,5,-105.36349,25.97,2020,1.584270766857508,2,-0.43313629234853585,0,-0.08267328482691022,1,1,-0.28723546913749587,2,0.3303228632361618,1,-0.17369579514622552,4,-0.5136694848973156,2,0.21397371515490363,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,0.030474817935735986,0,0.03944345850292857,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,POINT (-105.36349 25.97),0
DLDUR830,POZO PUERTO PINTO,CUENCAS CENTRALES DEL NORTE,DURANGO,EL ORO,MATALOTES-EL ORO,5,-105.37875,25.96688,2020,2.7832434361457876,2,-0.0021839754959674575,4,0.02519644567195931,1,1,0.811719951375075,0,-0.19082402045419794,1,-0.17369579514622552,4,-0.44663567698086915,2,0.3966526651547035,1,-0.033438824251101194,1,-0.053771181062333834,1,1.5820097073825448,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-105.37875 25.96688),0
DLDUR831,POZO SAN BERNARDO,CUENCAS CENTRALES DEL NORTE,DURANGO,SAN BERNARDO,MATALOTES-EL ORO,5,-105.50631,25.9907,2020,-0.7193409863276008,0,-0.6446073177185694,0,-0.22295457754140247,3,1,1.8329149378995553,0,-0.879057817007779,3,-0.17369579514622552,4,-0.23153843145665098,2,0.5165357260920722,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-105.50631 25.9907),0
DLDUR832,POZO 5 DE JULIO,CUENCAS CENTRALES DEL NORTE,DURANGO,SAN BERNARDO,MATALOTES-EL ORO,5,-105.4951,26.0371,2020,-0.2091475111379634,0,-0.6045559871560631,0,-0.21340474224572792,3,1,-0.1758531019993246,3,-0.5463310979697099,1,-0.17369579514622552,4,-0.4264433193328946,2,0.24251730109237238,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,POINT (-105.4951 26.0371),0
DLDUR833,POZO SARDINAS,CUENCAS CENTRALES DEL NORTE,DURANGO,SAN BERNARDO,MATALOTES-EL ORO,5,-105.56483,26.08627,2020,-0.27782740202887607,0,-0.5821272420410595,0,-0.2136941311940817,3,1,0.093174168953477,3,-0.6178260954489644,1,-0.15921445198967002,1,-0.23188436848787655,2,0.24537165968611924,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,POINT (-105.56483 26.08627),0
DLDUR835,POZO PUERTA DE CABRERA,CUENCAS CENTRALES DEL NORTE,DURANGO,INDE,CABRERA,5,-105.25206,26.05124,2020,-0.6106503333121656,0,-0.5629026033710565,0,-0.2350365661351726,3,1,-0.1956947050755663,3,-0.5848284043046931,1,-0.013916694566036355,0,-0.3463539409994808,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.025445839100706188,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.14645710028903458,0,0.03400522452351749,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,POINT (-105.25206 26.05124),0
DLDUR836,POZO EJ. REVOLUCION,CUENCAS CENTRALES DEL NORTE,DURANGO,HIDALGO,REVOLUCION,5,-105.10002,26.20266,2020,-0.33215022529580396,0,-0.5949436678210615,0,-0.23192563494036947,3,1,-0.3603851911835879,1,-0.5463310979697099,1,-0.17369579514622552,4,-0.4521371146631589,2,0.03700348234259749,0,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1850124138126413,0,-0.06307532859408818,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-105.10002 26.20266),0
DLDUR837,POZO VILLA HIDALGO,CUENCAS CENTRALES DEL NORTE,DURANGO,HIDALGO,SAN FERMIN,5,-104.91611,26.25007,2020,0.8713680986320446,0,-0.2128539742547509,4,-0.09808324632674872,1,1,-0.022300852605120054,3,-0.20535495614557284,1,0.2519782015192133,0,0.8618727556940469,0,0.08838193703004119,0,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.13166876085532242,0,-0.06950070075458048,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,POINT (-104.91611 26.25007),0
DLDUR849,POZO LAS NIEVES,CUENCAS CENTRALES DEL NORTE,DURANGO,OCAMPO,CABRERA-OCAMPO,5,-105.38731,26.39792,2020,0.04558917460421596,0,-0.6077600936010635,0,-0.1900365846661606,3,1,0.059552235803396476,3,-0.5583697173726622,1,-0.17369579514622552,4,-0.21169941439390128,2,-0.20847135671963354,0,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-105.38731 26.39792),0
DLEST5371,POZO DE PARQUE INDUSTRIAL TOLUCA 2000,LERMA SANTIAGO PACIFICO,MEXICO,TOLUCA,VALLE DE TOLUCA,5,-99.636214,19.265198,2020,-1.132590500194154,3,-0.705485340173579,0,-0.2506635693462764,3,1,-0.06286475654427734,3,-0.4118297238574231,1,-0.154855519266961,1,-0.5136694848973156,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-99.636214 19.265198),0
DLEST5372,SAN ANTONIO ABAD,LERMA SANTIAGO PACIFICO,MEXICO,TOLUCA,VALLE DE TOLUCA,5,-99.565228,19.309457,2020,-0.8433788495617787,3,-0.5044276607497972,0,-0.18121022174137047,3,1,-0.38001957125120045,1,-0.5180137062967802,1,-0.17369579514622552,4,-0.5125947754458036,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,0.09111473860424676,1,-0.08713932739586387,1,-0.18712503373174302,0,-0.06933916905222173,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-99.565228 19.309457),0
DLEST5373,POZO SANTA MARIA CANCHESDA,LERMA SANTIAGO PACIFICO,MEXICO,TEMASCALCINGO,IXTLAHUACA-ATLACOMULCO,5,-100.055556,19.853333,2020,-1.0414073685132963,3,-0.6750463289460742,0,-0.25283398645892974,3,1,-0.4551379118792695,1,-0.742521734946948,2,-0.17369579514622552,4,-0.5136694848973156,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18342794887331498,0,-0.06013186201777328,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-100.055556 19.853333),0
DLEST6147,SITIO No. 11 NORIA IMSS,LERMA SANTIAGO PACIFICO,MEXICO,ZINACANTEPEC,VALLE DE TOLUCA,4,-99.733256,19.290975,2020,-0.4190577412265723,0,-0.5300605123098012,0,-0.17252855329075725,3,1,0.19486886043823531,3,0.014846398740191993,1,-0.0725201233935686,0,-0.04731723023788791,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1870722182337655,0,-0.03186381410499292,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-99.733256 19.290975),0
DLEST6480,POZO TIC TI,LERMA SANTIAGO PACIFICO,MEXICO,ATLACOMULCO,IXTLAHUACA-ATLACOMULCO,5,-99.89711,19.80764,2020,-1.106756779767297,3,-0.71189355306358,0,-0.2448757903792009,3,1,-0.13907101796764942,3,-0.22584838160524703,1,-0.154855519266961,1,-0.4843776817355504,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.05804989785403834,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-99.89711 19.80764),0
DLEST6481,POZO 5. LAS FUENTES,LERMA SANTIAGO PACIFICO,MEXICO,ATLACOMULCO,IXTLAHUACA-ATLACOMULCO,5,-99.88533,19.80016,2020,-0.3245441299088025,0,-0.730317165122333,2,-0.21159606131851683,3,1,-0.16632084360238347,3,0.1351937889129116,1,-0.17369579514622552,4,-0.5110782409975589,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.05755094437341911,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-99.88533 19.80016),0
DLEST860,POZO DE INYECCION MACROPLANTA TOLUCA NORTE,LERMA SANTIAGO PACIFICO,MEXICO,TOLUCA,VALLE DE TOLUCA,5,-99.57123,19.37737,2020,-0.977858216522491,3,-0.6686381160560732,0,-0.26947385098927173,3,1,-0.4551379118792695,1,-0.34073551478486996,1,-0.154855519266961,1,-0.5116633605878265,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.0007725509943202809,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,POINT (-99.57123 19.37737),0
DLEST881,POZO TECOAC ATLACOMULCO,LERMA SANTIAGO PACIFICO,MEXICO,ATLACOMULCO,IXTLAHUACA-ATLACOMULCO,5,-99.8446,19.77544,2020,0.20842262496025962,0,-0.4507588777960386,0,-0.1696346638072195,3,1,-0.11213202684585918,3,0.08594060781274504,1,-0.17369579514622552,4,-0.506636108597976,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.059046010018583936,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-99.8446 19.77544),0
DLEST916,POZO CERVECERIA CUAUHTEMOC MOCTEZUMA S.A. DE C.V,LERMA SANTIAGO PACIFICO,MEXICO,METEPEC,VALLE DE TOLUCA,5,-99.5944,19.28808,2020,-1.2701303079022992,3,-0.7511438570148363,2,-0.24921662460450753,3,1,-0.2796718293225317,2,-0.37901274781769484,1,-0.17369579514622552,4,-0.0852067090117488,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.04803852190118191,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-99.5944 19.28808),0
DLEST917,POZO NUM. 37 OPERADO POR APAS METEPEC,LERMA SANTIAGO PACIFICO,MEXICO,METEPEC,VALLE DE TOLUCA,5,-99.61376,19.24489,2020,-0.7629072604969347,3,-0.6878627547260763,0,-0.2607921825386585,3,1,-0.3739064924966403,1,-0.6197075281631339,1,-0.154855519266961,1,-0.2520493807509182,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06863919834200051,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-99.61376 19.24489),0
DLEST918,POZO CUATRO SURCOS SANTA MARIA RAYON,LERMA SANTIAGO PACIFICO,MEXICO,RAYON,VALLE DE TOLUCA,5,-99.58713,19.15112,2020,-1.4764400194645164,1,-0.7415315376798347,2,-0.2578982930551208,3,1,-0.3356220416524037,2,-0.7017499682624546,2,-0.154855519266961,1,-0.3524272435221362,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18757396546455216,0,-0.05038791077215521,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-99.58713 19.15112),0
DLEST932,POZO ALAMEDA TENANCINGO,BALSAS,MEXICO,TENANCINGO,TENANCINGO,5,-99.58578,18.96333,2020,1.4195470442751092,0,-0.14156260585348956,4,-0.0955510930286532,1,1,-0.34841806243525414,2,-0.17444712986058836,1,-0.17369579514622552,4,-0.5106403566021485,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,2.5089009563882065,0,0.3547619755178527,2,0.6972364464415951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,POINT (-99.58578 18.96333),0
DLEST936M1,MANANTIAL EL BORBOLLON,LERMA SANTIAGO PACIFICO,MEXICO,TEMASCALCINGO,IXTLAHUACA-ATLACOMULCO,3,-100.102953,20.02582,2020,2.684139163706869,2,10.579377559118212,3,0.5625193755278304,2,3,0.24765892188651273,0,2.027879621555548,0,-0.17369579514622552,4,-0.42407454028960095,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,1.0738449804821069,1,0.08120837754612849,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,POINT (-100.102953 20.02582),0
DLGUA1014,IRAPUATO-VALLE 2,LERMA SANTIAGO PACIFICO,GUANAJUATO,SALAMANCA,IRAPUATO-VALLE,5,-101.19775,20.57098,2020,0.7228467094184063,0,-0.24489503870475596,4,-0.035068802822714275,1,1,1.031687175034924,0,-0.8727918256451934,3,-0.17369579514622552,4,-0.5128335997683617,2,1.0017766870290405,1,-0.033438824251101194,1,-0.022227050241430315,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.09390567980137884,0,-0.06036518558784702,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-101.19775 20.57098),0
DLGUA1027,BERUMBO,LERMA SANTIAGO PACIFICO,GUANAJUATO,ABASOLO,PENJAMO-ABASOLO,5,-101.63174,20.34876,2020,-0.29429977428711607,0,-0.33060488610851957,0,-0.14286618608449533,1,1,1.8890723732380563,0,-0.858933305358146,3,-0.17369579514622552,4,-0.5110424173491752,2,-0.2141800739071273,0,-0.033438824251101194,1,-0.040896025625230356,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18712503373174302,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-101.63174 20.34876),0
DLGUA1033,LA CANOA,LERMA SANTIAGO PACIFICO,GUANAJUATO,ABASOLO,PENJAMO-ABASOLO,5,-101.5999,20.49238,2020,0.6508363388905818,0,-0.09269998256723182,4,-0.08571186878462485,1,1,1.0006037237405505,0,-0.7785538876932712,2,-0.16308905885430025,1,-0.5026835660596376,2,1.5555222542159337,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.17656193413623436,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-101.5999 20.49238),0
DLGUA1034M1,COL. RANCHO NUEVO,LERMA SANTIAGO PACIFICO,GUANAJUATO,APASEO EL GRANDE,VALLE DE CELAYA,5,-100.74664,20.52136,2020,0.12876115256385345,0,-0.30657408777101575,4,-0.14141924134272646,1,1,0.15616996357674034,3,-0.4847532576078665,1,-0.17369579514622552,4,-0.49659354583440307,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.047333603343782095,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18712503373174302,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-100.74664 20.52136),0
DLGUA1035M1,RANCHO NUEVO,LERMA SANTIAGO PACIFICO,GUANAJUATO,APASEO EL GRANDE,VALLE DE CELAYA,5,-100.74094,20.52867,2020,1.7039880078600165,2,0.26375685943907473,4,-0.0003421290202613136,1,1,0.0059332823206024315,3,-0.019106975963074115,1,-0.17369579514622552,4,-0.5035194511885913,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.040896025625230356,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18765318871151845,0,-0.06950070075458048,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-100.74094 20.52867),0
DLGUA1036,RODEO DE AYALA,LERMA SANTIAGO PACIFICO,GUANAJUATO,PENJAMO,PENJAMO-ABASOLO,5,-101.62505,20.48533,2020,0.11975985624787537,0,-0.16719545741349365,4,-0.12333243207061555,1,1,1.1482501173888242,0,-0.8977371621618787,3,-0.17229125015779706,1,-0.5116394781555706,2,1.1559120510913716,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,0.030738895425623674,0,-0.06876483411050174,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-101.62505 20.48533),0
DLGUA1038,18 DE MARZO,LERMA SANTIAGO PACIFICO,GUANAJUATO,CUERAMARO,PENJAMO-ABASOLO,5,-101.60165,20.53083,2020,0.5979537230342106,0,0.07471457918404474,4,-0.09265720354511545,1,1,1.3544888167269915,0,-0.9143673865063356,3,-0.1645420364285366,1,-0.4565856953194508,2,4.446987509681517,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06422399847752815,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-101.60165 20.53083),0
DLGUA1040,BORDO BLANCO 2,LERMA SANTIAGO PACIFICO,GUANAJUATO,CUERAMARO,PENJAMO-ABASOLO,5,-101.60741,20.53592,2020,3.7382809752710613,2,1.386796168411753,1,0.4619567159748937,2,3,0.3323095209115229,0,1.441581062291721,0,-0.05799034765120523,0,-0.5136694848973156,2,0.8990197776541531,1,-0.033438824251101194,1,0.017042173841735276,1,-0.12187025693550997,1,-0.08713932739586387,1,5.128490760218117,1,0.23705057438845983,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,POINT (-101.60741 20.53592),0
DLGUA1041M1,SAN MIGUEL OCTOPAN,LERMA SANTIAGO PACIFICO,GUANAJUATO,CELAYA,VALLE DE CELAYA,5,-100.74847,20.57378,2020,1.9290204157594684,2,0.3815077712928434,4,0.05174788168341813,0,0,1.9641907138661256,0,-0.4708947373208191,1,-0.17369579514622552,4,-0.4553963501931109,2,0.13405167452999117,0,-0.033438824251101194,1,0.0041670184046318035,1,0.09111473860424676,1,-0.08713932739586387,1,-0.0748921005294632,0,-0.06795717559870802,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-100.74847 20.57378),0
DLGUA1053,SAPAL 2,LERMA SANTIAGO PACIFICO,GUANAJUATO,SAN FRANCISCO DEL RINCON,LA MURALLA,5,-101.71557,20.82194,2020,0.035597735693480424,0,-0.3946870150085297,0,-0.18858963992439173,3,1,0.047792330063691914,3,-0.6164424607835056,1,-0.17369579514622552,4,-0.31443363734363994,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-101.71557 20.82194),0
DLGUA1054,SAPAL 1 (POZO #1),LERMA SANTIAGO PACIFICO,GUANAJUATO,SAN FRANCISCO DEL RINCON,LA MURALLA,5,-101.71862,20.83033,2020,-0.1542396036104972,0,-0.38347264245102797,0,-0.1832600721834159,3,1,0.10110044903354226,3,-0.6164424607835056,1,-0.17369579514622552,4,-0.30416741560199123,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1881813436912939,0,-0.0655880439641131,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-101.71862 20.83033),0
